Steps	loss/critic_loss	loss/actor_loss	train/stochastic_reward	train/success	sample_time	eval/episode_reward	eval/episode_reward_std	eval/ep_success_mean	eval/ep_success_std	eval/episode_length	eval/episode_length_std	update/env_step
170	7.8691511154174805	5.08626296635839e-09	1.0	0.0	1.1752967834472656	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	170.0
171	9.815900802612305	5.594889174176387e-08	1.0	0.0	1.1434812545776367	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	171.0
172	6.734109401702881	7.629394893626795e-09	1.0	0.0	1.4262187480926514	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	172.0
173	8.379447937011719	-3.1471252270875993e-08	1.0	0.0	1.2717649936676025	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	173.0
174	8.224873542785645	1.3351440841802287e-08	1.0	0.0	1.4614934921264648	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	174.0
175	8.020609855651855	-3.385543934086854e-08	1.0	0.0	1.4931509494781494	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	175.0
176	9.260797500610352	5.08626296635839e-09	1.0	0.0	1.6063849925994873	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	176.0
177	7.678184986114502	2.7974445870881937e-08	1.0	0.0	1.333202600479126	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	177.0
178	8.48247241973877	4.323323565813553e-08	1.0	0.0	1.0874876976013184	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	178.0
179	7.870578765869141	2.8610228852699038e-08	1.0	0.0	1.284862756729126	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	179.0
180	8.706500053405762	3.019968719542021e-09	1.0	0.0	1.5117440223693848	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	180.0
181	8.801600456237793	-2.6702881683604573e-08	1.0	0.0	1.434624195098877	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	181.0
182	8.738235473632812	1.847744002247964e-08	1.0	0.0	1.5791921615600586	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	182.0
183	8.073013305664062	-2.924601183451614e-08	1.0	0.0	1.6413147449493408	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	183.0
184	7.401342868804932	1.5894572769070692e-08	1.0	0.0	1.3804802894592285	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	184.0
185	8.41771125793457	5.10215762972166e-08	1.0	0.0	1.2246150970458984	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	185.0
186	8.49382495880127	-4.577636758540393e-08	1.0	0.0	1.22243332862854	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	186.0
187	10.752303123474121	-2.3841858265427618e-08	1.0	0.0	1.4701120853424072	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	187.0
188	8.027315139770508	-2.415974975633617e-08	1.0	0.0	1.1781654357910156	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	188.0
189	9.158536911010742	6.357828707947988e-10	1.0	0.0	1.4183862209320068	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	189.0
190	9.594104766845703	-2.924601183451614e-08	1.0	0.0	1.3890845775604248	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	190.0
191	8.933090209960938	4.450479984541289e-09	1.0	0.0	1.5559313297271729	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	191.0
192	8.27564811706543	-1.5894572769070692e-08	1.0	0.0	1.603956937789917	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	192.0
193	8.07982063293457	5.08626296635839e-09	1.0	0.0	1.2279000282287598	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	193.0
194	6.820967674255371	-1.7881394143159923e-08	1.0	0.0	1.1200082302093506	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	194.0
195	8.47104263305664	2.034505186543356e-08	1.0	0.0	1.4398987293243408	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	195.0
196	8.417207717895508	1.9232432535432054e-08	1.0	0.0	1.1615076065063477	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	196.0
197	9.06632137298584	-9.059905714536853e-09	1.0	0.0	1.2203023433685303	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	197.0
198	8.030434608459473	-3.226598010996895e-08	1.0	0.0	1.6181247234344482	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	198.0
199	8.257617950439453	-2.0901362418612734e-08	1.0	0.0	1.5909669399261475	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	199.0
200	8.487506866455078	-1.3192495096348011e-08	1.0	0.0	1.552032470703125	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	200.0
201	9.376346588134766	-4.1961669694501325e-08	1.0	0.0	1.5623929500579834	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	201.0
202	7.462574005126953	6.357828929992593e-09	1.0	0.0	1.7441370487213135	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	202.0
203	8.255748748779297	3.6557516125412803e-08	1.0	0.0	1.496321678161621	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	203.0
204	8.424652099609375	-2.543131571997037e-08	1.0	0.0	1.2547998428344727	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	204.0
205	8.834456443786621	1.0808308914533882e-08	1.0	0.0	1.3231918811798096	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	205.0
206	8.783360481262207	9.53674295089968e-09	1.0	0.0	1.4258387088775635	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	206.0
207	10.445489883422852	-6.993611467720484e-09	1.0	0.0	1.3591430187225342	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	207.0
208	9.288390159606934	-5.08626296635839e-09	1.0	0.0	1.678332805633545	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	208.0
209	7.803490161895752	7.629394893626795e-09	1.0	0.0	1.707667589187622	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	209.0
210	7.932757377624512	-1.1444091896350983e-08	1.0	0.0	1.8780603408813477	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	210.0
211	9.168302536010742	6.357828929992593e-09	1.0	0.0	1.6416053771972656	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	211.0
212	9.660202980041504	-4.76837147544984e-09	1.0	0.0	1.607001781463623	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	212.0
213	7.474765777587891	2.988179659269008e-08	1.0	0.0	1.9499363899230957	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	213.0
214	9.620957374572754	-4.450479984541289e-09	1.0	0.0	1.406498670578003	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	214.0
215	10.543379783630371	-3.496805733860242e-09	1.0	0.0	1.7493245601654053	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	215.0
216	8.313719749450684	-5.531310875994677e-08	1.0	0.0	1.6943154335021973	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	216.0
217	9.703248023986816	1.2079874878168084e-08	1.0	0.0	1.6068410873413086	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	217.0
218	8.446860313415527	-3.019968630724179e-08	1.0	0.0	1.7049808502197266	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	218.0
219	8.058815002441406	-1.2715657415895976e-09	1.0	0.0	1.6244471073150635	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	219.0
220	7.8646464347839355	-1.2715657859985185e-08	1.0	0.0	1.8424584865570068	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	220.0
221	9.188806533813477	-2.892812034360759e-08	1.0	0.0	1.6635184288024902	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	221.0
222	9.519787788391113	-2.1616617829067764e-08	1.0	0.0	1.6708734035491943	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	222.0
223	8.247780799865723	-1.2715657859985185e-08	1.0	0.0	1.7816376686096191	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	223.0
224	6.930936813354492	3.2742818234510196e-08	1.0	0.0	1.6565444469451904	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	224.0
225	8.973742485046387	1.8437702919982257e-08	1.0	0.0	1.9181032180786133	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	225.0
226	8.057418823242188	1.1444091896350983e-08	1.0	0.0	1.6378626823425293	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	226.0
227	8.393450736999512	-1.2715657415895976e-09	1.0	0.0	1.7933826446533203	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	227.0
228	7.483733654022217	-1.1444091896350983e-08	1.0	0.0	1.6506693363189697	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	228.0
229	8.988856315612793	-1.7801919938165156e-08	1.0	0.0	1.6839113235473633	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	229.0
230	7.491205215454102	8.82148754044465e-09	1.0	0.0	1.8303580284118652	12.0	1.4142135623730951	0.0	0.0	12.0	1.4142135623730951	230.0
231	8.200054168701172	-3.862380992813996e-08	1.0	0.0	1.6088385581970215	12.0	1.4142135623730951	0.0	0.0	12.0	1.4142135623730951	231.0
232	9.322022438049316	0.0	1.0	0.0	1.835402011871338	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	232.0
233	7.549533843994141	6.993611467720484e-09	1.0	0.0	1.9356122016906738	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	233.0
234	9.448394775390625	1.8119811429073707e-08	1.0	0.0	1.9128246307373047	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	234.0
235	9.34151840209961	0.0	1.0	0.0	1.6456718444824219	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	235.0
236	7.484888076782227	1.3351440841802287e-08	1.0	0.0	1.8639099597930908	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	236.0
237	8.235025405883789	-4.450480162176973e-08	1.0	0.0	1.8640210628509521	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	237.0
238	8.296846389770508	2.2252400810884865e-08	1.0	0.0	2.2081186771392822	12.0	1.4142135623730951	0.0	0.0	12.0	1.4142135623730951	238.0
239	7.764133453369141	-1.2715657859985185e-08	1.0	0.0	1.9938242435455322	12.0	1.4142135623730951	0.0	0.0	12.0	1.4142135623730951	239.0
240	8.67595386505127	-1.1126200405442432e-08	1.0	0.0	1.792424201965332	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	240.0
241	8.233715057373047	-6.357828707947988e-10	1.0	0.0	1.6255710124969482	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	241.0
242	9.252137184143066	3.1789145538141383e-08	1.0	0.0	1.7523107528686523	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	242.0
243	8.107471466064453	-4.037221401631541e-08	1.0	0.0	1.878523588180542	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	243.0
244	9.691452980041504	0.0	1.0	0.0	1.6280691623687744	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	244.0
245	7.501507759094238	-1.1444091896350983e-08	1.0	0.0	1.730865716934204	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	245.0
246	8.75650691986084	2.344449301361351e-09	1.0	0.0	1.8137869834899902	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	246.0
247	8.606391906738281	1.7801919938165156e-08	1.0	0.0	1.6963832378387451	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	247.0
248	9.084514617919922	2.447764124724472e-08	1.0	0.0	2.0843472480773926	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	248.0
249	8.065104484558105	2.1616617829067764e-08	1.0	0.0	1.9492695331573486	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	249.0
250	7.763926982879639	-2.924601183451614e-08	1.0	0.0	2.2608578205108643	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	250.0
251	7.998326778411865	4.990895519085825e-08	1.0	0.0	1.9991264343261719	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	251.0
252	8.514474868774414	-3.7193299107229905e-08	1.0	0.0	2.0614676475524902	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	252.0
253	8.663887977600098	3.973643192267673e-09	1.0	0.0	1.949540615081787	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	253.0
254	8.052835464477539	5.7220459481754915e-09	1.0	0.0	1.9707825183868408	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	254.0
255	8.498730659484863	2.988179659269008e-08	1.0	0.0	2.3942086696624756	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	255.0
256	8.150176048278809	3.6239622858147413e-08	1.0	0.0	1.8002936840057373	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	256.0
257	9.538558959960938	-1.907348590179936e-08	1.0	0.0	1.8588001728057861	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	257.0
258	8.488391876220703	-1.8437702919982257e-08	1.0	0.0	1.8434491157531738	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	258.0
259	7.863420009613037	-3.1789145538141383e-08	1.0	0.0	1.901526927947998	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	259.0
260	8.947352409362793	1.939137739270791e-08	1.0	0.0	1.8799805641174316	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	260.0
261	8.785146713256836	8.265176987265477e-09	1.0	0.0	1.9159862995147705	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	261.0
262	8.388884544372559	-1.7166136956348055e-08	1.0	0.0	1.8434035778045654	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	262.0
263	8.925037384033203	-1.017252593271678e-08	1.0	0.0	1.9539039134979248	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	263.0
264	7.0330376625061035	-1.7801919938165156e-08	1.0	0.0	1.8702497482299805	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	264.0
265	6.773669242858887	2.034505186543356e-08	1.0	0.0	1.7475340366363525	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	265.0
266	7.668591022491455	-2.1616617829067764e-08	1.0	0.0	1.87864351272583	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	266.0
267	8.035264015197754	3.496805733860242e-09	1.0	0.0	1.6652522087097168	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	267.0
268	7.3979363441467285	1.8437702919982257e-08	1.0	0.0	1.8051471710205078	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	268.0
269	7.707739353179932	-1.565615370680007e-08	1.0	0.0	1.7539863586425781	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	269.0
270	8.789401054382324	-2.781550101360608e-08	1.0	0.0	1.7843775749206543	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	270.0
271	8.642107963562012	-6.357828707947988e-10	1.0	0.0	1.8649210929870605	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	271.0
272	8.484198570251465	-2.8610228852699038e-08	1.0	0.0	1.3750593662261963	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	272.0
273	7.841830730438232	1.9550324026340604e-08	1.0	0.0	1.4348087310791016	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	273.0
274	9.7725830078125	2.1616617829067764e-08	1.0	0.0	1.5749075412750244	11.0	1.4142135623730951	0.0	0.0	11.0	1.4142135623730951	274.0
275	7.648174285888672	2.4954477595429125e-08	1.0	0.0	1.793294906616211	12.333333333333334	0.9428090415820634	0.0	0.0	12.333333333333334	0.9428090415820634	275.0
276	8.078608512878418	-1.2079874878168084e-08	1.0	0.0	1.492086410522461	12.666666666666666	1.247219128924647	0.0	0.0	12.666666666666666	1.247219128924647	276.0
277	7.860358238220215	1.3033549350893736e-08	1.0	0.0	1.6557140350341797	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	277.0
278	8.049245834350586	-3.33786012163273e-08	1.0	0.0	1.3756554126739502	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	278.0
279	8.470650672912598	-8.900959969082578e-09	1.0	0.0	1.5608000755310059	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	279.0
280	8.073212623596191	-4.084904858814298e-08	1.0	0.0	1.7399888038635254	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	280.0
281	8.4402494430542	-3.814697180359872e-08	1.0	0.0	1.907721996307373	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	281.0
282	8.151562690734863	-7.1525572131747595e-09	1.0	0.0	1.8263211250305176	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	282.0
283	7.252652168273926	-7.629394893626795e-09	1.0	0.0	1.9841220378875732	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	283.0
284	9.125983238220215	-5.849202366903228e-08	1.0	0.0	1.7944183349609375	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	284.0
285	8.57735538482666	5.7220459481754915e-09	1.0	0.0	1.8519597053527832	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	285.0
286	8.025135040283203	-1.017252593271678e-08	1.0	0.0	1.5842583179473877	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	286.0
287	9.224626541137695	1.5894572769070692e-08	1.0	0.0	1.8642926216125488	11.666666666666666	0.9428090415820634	0.0	0.0	11.666666666666666	0.9428090415820634	287.0
288	8.328825950622559	-1.7484028447256605e-08	1.0	0.0	1.7630114555358887	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	288.0
289	7.2949323654174805	3.7908552741328094e-08	1.0	0.0	1.8076682090759277	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	289.0
290	8.078487396240234	2.0980834847250662e-08	1.0	0.0	1.7821109294891357	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	290.0
291	9.129796028137207	-1.2079874878168084e-08	1.0	0.0	1.8863985538482666	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	291.0
292	7.80683708190918	2.0821889989974807e-08	1.0	0.0	1.6498374938964844	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	292.0
293	8.748085975646973	-1.907348590179936e-08	1.0	0.0	1.7144525051116943	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	293.0
294	9.940898895263672	-4.593531244267979e-08	1.0	0.0	1.7528893947601318	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	294.0
295	9.848237037658691	2.7656554379973386e-08	1.0	0.0	1.6917338371276855	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	295.0
296	8.464077949523926	-7.629394893626795e-09	1.0	0.0	1.8815922737121582	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	296.0
297	9.69763469696045	-3.0676524431783037e-08	1.0	0.0	1.758970022201538	12.666666666666666	0.4714045207910317	0.0	0.0	12.666666666666666	0.4714045207910317	297.0
298	8.269327163696289	5.08626296635839e-09	1.0	0.0	1.9315049648284912	12.666666666666666	0.4714045207910317	0.0	0.0	12.666666666666666	0.4714045207910317	298.0
299	9.06174087524414	-3.814697446813398e-09	1.0	0.0	1.8782410621643066	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	299.0
300	8.849745750427246	3.306070794906191e-08	1.0	0.0	1.689633846282959	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	300.0
301	8.25911808013916	5.404154457266941e-09	1.0	0.0	2.149446487426758	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	301.0
302	8.560093879699707	6.19888282926695e-08	1.0	0.0	1.8180248737335205	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	302.0
303	8.329957962036133	2.924601183451614e-08	1.0	0.0	1.817223310470581	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	303.0
304	6.671019554138184	3.1789145538141383e-08	1.0	0.0	1.9156949520111084	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	304.0
305	8.729146957397461	-5.4200491206302104e-08	1.0	0.0	2.1498067378997803	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	305.0
306	8.239562034606934	3.814697446813398e-09	1.0	0.0	1.609473705291748	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	306.0
307	7.741866111755371	1.017252593271678e-08	1.0	0.0	1.817552089691162	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	307.0
308	7.778940677642822	1.2079874878168084e-08	1.0	0.0	1.60557222366333	13.0	0.0	0.0	0.0	13.0	0.0	308.0
309	9.623234748840332	-1.3987222935440968e-08	1.0	0.0	1.8321869373321533	13.0	0.0	0.0	0.0	13.0	0.0	309.0
310	9.05198860168457	-3.051757957450718e-08	1.0	0.0	1.6877715587615967	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	310.0
311	10.0763578414917	-5.563100202721216e-08	1.0	0.0	1.6128664016723633	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	311.0
312	7.438446044921875	5.08626296635839e-09	1.0	0.0	1.8923087120056152	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	312.0
313	9.12554931640625	-4.323323565813553e-08	1.0	0.0	1.7563197612762451	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	313.0
314	8.960086822509766	-2.2252400810884865e-08	1.0	0.0	1.7904839515686035	12.666666666666666	0.4714045207910317	0.0	0.0	12.666666666666666	0.4714045207910317	314.0
315	8.052343368530273	-1.907348590179936e-08	1.0	0.0	1.5424745082855225	11.333333333333334	1.247219128924647	0.0	0.0	11.333333333333334	1.247219128924647	315.0
316	10.003778457641602	-8.900959969082578e-09	1.0	0.0	1.5972800254821777	12.666666666666666	0.4714045207910317	0.0	0.0	12.666666666666666	0.4714045207910317	316.0
317	8.211626052856445	9.53674295089968e-09	1.0	0.0	1.734529733657837	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	317.0
318	8.012788772583008	4.4345856764493874e-08	1.0	0.0	1.4602630138397217	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	318.0
319	7.6298933029174805	3.2424928519958485e-08	1.0	0.0	1.8622655868530273	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	319.0
320	8.171088218688965	3.560383987633031e-08	1.0	0.0	1.6323392391204834	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	320.0
321	7.968074321746826	1.4781951662712345e-08	1.0	0.0	1.7469773292541504	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	321.0
322	10.32641887664795	1.1364618579534636e-08	1.0	0.0	1.7762258052825928	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	322.0
323	7.448388576507568	9.516875287829407e-09	1.0	0.0	1.967052936553955	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	323.0
324	7.725947856903076	-2.8610228852699038e-08	1.0	0.0	1.7353124618530273	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	324.0
325	9.941482543945312	1.0013580187262505e-08	1.0	0.0	1.779876470565796	12.333333333333334	0.4714045207910317	0.0	0.0	12.333333333333334	0.4714045207910317	325.0
326	8.345974922180176	-2.543131571997037e-08	1.0	0.0	1.6683361530303955	12.0	0.816496580927726	0.0	0.0	12.0	0.816496580927726	326.0
327	8.979124069213867	-2.543131483179195e-09	1.0	0.0	1.6258747577667236	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	327.0
328	6.521026134490967	-4.132588493632738e-09	1.0	0.0	1.556457281112671	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	328.0
329	7.558207035064697	4.792213559312586e-08	1.0	0.0	1.668898344039917	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	329.0
330	8.923008918762207	4.076957793586189e-08	1.0	0.0	1.6395225524902344	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	330.0
331	8.245755195617676	2.543131483179195e-09	1.0	0.0	1.7415618896484375	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	331.0
332	8.756070137023926	5.054473817267535e-08	1.0	0.0	1.8572545051574707	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	332.0
333	7.419727802276611	2.0980834847250662e-08	1.0	0.0	1.8914666175842285	13.0	0.0	0.0	0.0	13.0	0.0	333.0
334	8.971571922302246	-6.993611467720484e-09	1.0	0.0	1.7782938480377197	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	334.0
335	7.975601673126221	-6.357828929992593e-09	1.0	0.0	2.456247329711914	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	335.0
336	7.452454566955566	2.0980834847250662e-08	1.0	0.0	2.057055950164795	11.666666666666666	1.247219128924647	0.0	0.0	11.666666666666666	1.247219128924647	336.0
